
vehicle cost for the global best particle

iter 	 Indice_best 	 TN_Cost 	 PT_Veh 	 RS_Veh 	 headway

-1	0	-1	10297	15

-1	0	-1	10297	15

0	0	-1	10297	15

1	0	-1	10297	15

2	0	-1	10297	15

3	0	-1	10297	15

4	0	-1	10297	15

5	0	-1	10297	15

6	0	-1	10297	15

7	0	-1	10297	15

8	0	-1	10297	15

9	0	-1	10297	15
